DeltaTmax_K,H_median,H_lower_95,H_upper_95,n_successful_bootstrap,seed
48.888888888888886,0.9072535214313884,0.8818439648456154,0.9285645820743031,2000,20260802
49.67741935483871,0.9044677916843142,0.8787986379591713,0.9260475265342663,2000,20260802
50.46594982078853,0.9016832004731634,0.8758725583924419,0.9234540924234943,2000,20260802
51.25448028673835,0.8988520863608145,0.8728654234257999,0.920796927431062,2000,20260802
52.043010752688176,0.8960434685398603,0.8698319931789998,0.9181222551115571,2000,20260802
52.831541218637994,0.8931482368287751,0.8667402451847991,0.9154118088388667,2000,20260802
53.62007168458781,0.8902030093407804,0.8636830285153528,0.912712192068547,2000,20260802
54.40860215053763,0.8872940662012523,0.8605000067210761,0.9100090889271892,2000,20260802
55.19713261648746,0.8843671898138723,0.8574179111137817,0.90724435074315,2000,20260802
55.98566308243728,0.8813972473134236,0.8542177922268085,0.9043904637876575,2000,20260802
56.774193548387096,0.8783929399143108,0.8509984038945604,0.9014957987239922,2000,20260802
57.562724014336915,0.875345055673264,0.8478698422490665,0.8985582073353336,2000,20260802
58.35125448028674,0.8722336674462856,0.8448050950577268,0.8956358018142374,2000,20260802
59.13978494623656,0.8690741653678131,0.8416390862183774,0.8926915666376108,2000,20260802
59.92831541218638,0.8658725747593186,0.8383844822731633,0.8896668311880667,2000,20260802
60.7168458781362,0.8627218195686944,0.8351134717629008,0.8865642731536653,2000,20260802
61.505376344086024,0.8596528437958253,0.8318264666924634,0.88342192326855,2000,20260802
62.29390681003584,0.856435700198802,0.8284509954160538,0.8802387340879776,2000,20260802
63.08243727598566,0.8531616546750238,0.8251017590833415,0.8770141778862981,2000,20260802
63.87096774193549,0.8499133823294085,0.8218438010900936,0.8737507334210242,2000,20260802
64.6594982078853,0.8466014491948497,0.818467608207043,0.8704487631816054,2000,20260802
65.44802867383513,0.8432764088080843,0.815028744016657,0.8671086382840327,2000,20260802
66.23655913978494,0.839885232281082,0.8116393471576837,0.8637307383406928,2000,20260802
67.02508960573476,0.8364741835315467,0.8082395099393977,0.8602618493563641,2000,20260802
67.81362007168458,0.8330431108165881,0.8048189735025705,0.8567885287727537,2000,20260802
68.60215053763442,0.8296706909222884,0.8014040440741277,0.8533114550868593,2000,20260802
69.39068100358423,0.8262598743999415,0.797963678332543,0.8498325065952979,2000,20260802
70.17921146953405,0.8227956368115114,0.7945143395424152,0.8463718784886887,2000,20260802
70.96774193548387,0.8193240647543478,0.791060054236577,0.8428767680270455,2000,20260802
71.75627240143369,0.8158159730817955,0.7875874744737967,0.8391721824328987,2000,20260802
72.54480286738351,0.8122741111982977,0.7840237286804591,0.8355536594521948,2000,20260802
73.33333333333333,0.8087741717294595,0.7804923978329329,0.8318902489029273,2000,20260802
74.12186379928315,0.8052719053971652,0.7769504555049082,0.8282593546992985,2000,20260802
74.91039426523298,0.801660148308995,0.7733723858177612,0.8245969413015012,2000,20260802
